TimeStamp;30-Т масла откачки;31-Т слива масла из турбины;32-Т масла вх ГТД;33-Т ТГ до СК;34-Р масла нагнетания;35-Р масла откачки;36-Р за ОК 1;37-Р за ОК 2;38-Р ТГ перед ДГ;39-Вибрация ГГ;40-Вибрация СТ;41-% ДГ;42-Контроль ДГ;43-N РНД (Расч);44-N РВД (Расч);45-N РСТ (Расч);46 Т-возд вх ГГ (Расч);47-P возд за ГГ (расч);48-N РНД прив;49-N РВД прив;50-Т за ТНД макс;51-% НА КВД;52-% КПВ
05:47:47.301;88.367;117.609;36.438;26.996;298.443;230.886;1316.808;1306.038;2847.573;6.383;11.075;70.612;70.347;8836.348;11937.868;4598.563;9.470;1308.788;8926.486;12050.695;676.807;79.851;27.951
05:47:47.325;88.344;117.609;36.438;26.996;298.443;231.609;1305.833;1309.475;2854.494;6.380;11.075;70.609;70.347;8838.612;11937.893;4598.429;9.470;1311.423;8920.054;12050.955;676.807;79.851;27.993
05:47:47.346;88.344;117.609;36.414;26.996;298.016;234.186;1321.865;1309.475;2854.494;6.378;11.068;70.609;70.344;8835.877;11937.625;4598.362;9.470;1307.654;8922.340;12050.979;676.807;79.626;27.866
05:47:47.369;88.344;117.609;36.414;26.996;298.016;234.186;1321.865;1309.475;2854.494;6.378;11.068;70.609;70.344;8835.643;11937.601;4598.362;9.470;1315.670;8919.579;12050.710;676.807;79.626;27.866
05:47:47.393;88.344;117.609;36.414;26.996;297.534;234.186;1328.031;1302.233;2853.011;6.392;11.068;70.612;70.344;8835.643;11937.601;4598.362;9.470;1315.670;8919.343;12050.686;676.807;79.398;27.841
05:47:47.415;88.344;117.609;36.414;26.996;297.089;236.411;1328.031;1305.179;2847.820;6.404;11.068;70.618;70.344;8836.106;11936.460;4598.472;9.470;1315.132;8919.343;12050.686;676.807;79.060;27.939
05:47:47.440;88.344;117.609;36.414;26.996;296.904;237.746;1319.521;1316.104;2850.786;6.404;11.077;70.618;70.344;8837.895;11936.290;4598.539;9.470;1316.605;8919.811;12049.533;676.857;79.461;27.939
05:47:47.463;88.344;117.609;36.414;26.996;296.904;237.152;1313.725;1306.284;2857.337;6.420;11.079;70.612;70.344;8841.662;11936.048;4598.534;9.470;1317.813;8921.615;12049.362;676.807;79.656;27.959
05:47:47.485;88.344;117.609;36.414;26.996;297.794;235.113;1319.521;1306.284;2857.337;6.404;11.077;70.612;70.344;8836.581;11935.174;4598.530;9.470;1310.005;8925.419;12049.117;676.807;79.656;28.170
05:47:47.508;88.344;117.609;36.414;26.996;297.794;235.113;1319.521;1306.284;2857.337;6.404;11.077;70.612;70.344;8838.867;11936.558;4598.530;9.470;1312.903;8920.290;12048.235;676.807;79.656;28.170
05:47:47.530;88.344;117.609;36.414;26.996;298.517;232.833;1323.221;1305.302;2850.786;6.465;11.070;70.618;70.347;8838.867;11936.558;4598.530;9.470;1312.903;8922.598;12049.632;676.807;79.607;27.917
05:47:47.553;88.344;117.609;36.414;26.996;298.665;232.833;1323.221;1306.775;2854.494;6.456;11.070;70.612;70.344;8837.932;11936.267;4598.688;9.470;1314.261;8922.598;12049.632;676.807;79.395;27.889
05:47:47.579;88.344;117.561;36.414;26.996;298.591;232.536;1318.288;1307.266;2865.247;6.439;11.072;70.615;70.344;8839.110;11936.120;4598.897;9.470;1314.998;8921.653;12049.339;676.807;79.464;27.889
05:47:47.599;88.344;117.561;36.414;26.996;298.591;234.761;1325.441;1298.305;2852.393;6.439;11.070;70.612;70.344;8838.599;11937.091;4598.979;9.470;1312.777;8922.843;12049.190;676.782;79.634;27.849
05:47:47.624;88.344;117.561;36.414;26.996;298.850;238.951;1316.932;1298.673;2852.393;6.460;11.070;70.612;70.350;8837.688;11937.334;4598.993;9.470;1311.873;8922.326;12050.171;676.782;79.634;27.810
05:47:47.646;88.344;117.561;36.414;26.996;298.850;238.951;1316.932;1298.673;2852.393;6.460;11.070;70.612;70.350;8839.029;11936.800;4598.921;9.470;1307.802;8921.407;12050.416;676.807;79.634;27.810
05:47:47.670;88.367;117.561;36.577;26.996;298.813;242.492;1322.111;1298.673;2854.371;6.446;11.072;70.658;70.344;8839.029;11936.800;4598.921;9.470;1307.802;8922.761;12049.877;676.807;79.623;28.021
05:47:47.692;88.367;117.561;36.577;26.996;298.628;242.492;1322.111;1309.230;2859.438;6.427;11.063;70.621;70.344;8837.136;11936.761;4598.926;9.470;1310.392;8922.761;12049.877;676.807;79.560;27.965
05:47:47.715;88.367;117.561;36.577;26.996;298.554;243.344;1319.152;1299.409;2855.360;6.416;11.063;70.615;70.344;8836.283;11937.019;4599.089;9.470;1315.670;8920.850;12049.837;676.807;79.370;27.872
05:47:47.739;88.367;117.561;36.577;26.972;297.627;241.509;1317.178;1310.457;2855.483;6.416;11.079;70.763;70.344;8839.304;11937.334;4599.161;9.470;1309.281;8919.989;12050.098;676.807;79.499;27.872
05:47:47.763;88.367;117.561;36.577;26.972;297.627;238.858;1309.903;1302.355;2862.405;6.411;11.072;70.763;70.344;8838.815;11937.868;4599.443;9.470;1313.818;8923.038;12050.416;676.807;79.499;27.968
05:47:47.784;88.367;117.561;36.577;26.972;297.720;236.986;1332.100;1302.355;2862.405;6.446;11.072;70.606;70.347;8836.902;11937.237;4599.691;9.470;1306.129;8922.545;12050.955;676.807;79.829;28.167
05:47:47.807;88.367;117.561;36.577;26.972;297.720;236.986;1332.100;1302.355;2862.405;6.446;11.072;70.606;70.347;8837.475;11937.188;4599.868;9.470;1317.228;8920.614;12050.318;676.807;79.829;28.167
05:47:47.830;88.367;117.561;36.577;26.972;299.258;236.986;1332.100;1298.796;2852.022;6.439;11.061;70.674;70.344;8837.475;11937.188;4599.868;9.470;1317.228;8921.191;12050.270;676.807;79.623;28.108
05:47:47.852;88.367;117.561;36.577;26.972;301.168;235.929;1323.098;1299.041;2852.887;6.425;11.061;70.689;70.344;8840.290;11936.970;4600.131;9.470;1315.448;8921.191;12050.270;676.782;79.299;27.889
05:47:47.876;88.367;117.561;36.577;26.972;300.426;235.892;1309.533;1314.017;2858.202;6.425;11.046;70.680;70.344;8840.117;11936.533;4600.418;9.470;1311.069;8924.034;12050.048;676.782;79.854;27.889
05:47:47.899;88.367;117.561;36.577;26.972;300.426;235.892;1309.533;1314.017;2858.202;6.425;11.046;70.680;70.344;8840.547;11936.145;4600.528;9.470;1311.775;8923.859;12049.607;676.782;79.854;27.889
05:47:47.921;88.367;117.609;36.577;26.972;296.107;235.651;1326.551;1305.424;2856.719;6.416;11.044;70.501;70.340;8840.547;11936.145;4600.528;9.470;1311.775;8924.293;12049.215;676.782;79.854;27.813
05:47:47.947;88.367;117.609;36.577;26.972;296.107;235.651;1326.551;1305.424;2856.719;6.416;11.044;70.501;70.340;8839.518;11936.800;4600.825;9.470;1315.988;8924.293;12049.215;676.782;79.854;27.813
05:47:47.967;88.367;117.609;36.577;26.972;294.531;235.651;1309.903;1305.670;2850.539;6.406;11.058;70.609;70.347;8839.518;11936.800;4600.825;9.470;1315.988;8923.254;12049.877;676.782;79.398;27.692
05:47:47.990;88.320;117.609;36.507;26.972;298.035;233.834;1309.903;1319.296;2858.944;6.390;11.058;70.615;70.347;8837.339;11936.300;4601.591;9.470;1307.786;8923.254;12049.877;676.782;79.648;27.818
05:47:48.015;88.320;117.609;36.507;27.019;300.723;231.683;1311.629;1300.023;2855.483;6.406;11.058;70.600;70.344;8839.639;11936.179;4601.710;9.470;1314.599;8921.055;12049.372;676.782;79.527;27.818
05:47:48.036;88.320;117.609;36.507;27.019;300.723;229.755;1331.607;1301.373;2848.314;6.406;11.056;70.615;70.340;8839.737;11936.761;4601.749;9.470;1305.826;8923.376;12049.250;676.757;79.659;27.748
05:47:48.062;88.320;117.609;36.507;27.019;299.054;228.940;1316.438;1319.418;2848.314;6.439;11.051;70.615;70.344;8838.897;11936.072;4601.859;9.470;1316.490;8923.476;12049.837;676.744;79.659;27.748
05:47:48.083;88.320;117.609;36.507;27.019;299.054;228.940;1316.438;1319.418;2848.314;6.439;11.051;70.615;70.344;8839.409;11936.145;4602.510;9.470;1317.928;8922.628;12049.143;676.744;79.659;27.748
05:47:48.106;88.320;117.609;36.507;27.019;296.718;229.255;1315.329;1319.418;2854.618;6.437;11.065;70.609;70.344;8839.409;11936.145;4602.510;9.470;1317.928;8923.145;12049.215;676.744;79.291;27.883
05:47:48.128;88.320;117.609;36.507;27.019;297.275;229.255;1315.329;1305.056;2857.832;6.430;11.058;70.634;70.347;8837.580;11935.951;4602.883;9.482;1317.373;8923.145;12049.215;676.744;79.384;27.889
05:47:48.151;88.320;117.609;36.507;27.019;298.183;231.034;1333.210;1311.439;2845.224;6.418;11.058;70.606;70.347;8839.774;11935.999;4603.003;9.482;1310.192;8921.115;12048.772;676.744;79.593;27.745
05:47:48.174;88.320;117.609;36.507;27.019;298.276;232.703;1318.412;1315.367;2854.247;6.418;11.058;70.609;70.344;8837.620;11936.543;4603.516;9.482;1322.325;8923.330;12048.820;676.744;79.645;27.745
05:47:48.197;88.320;117.561;36.507;27.019;298.276;233.686;1325.194;1308.739;2854.247;6.437;11.051;70.609;70.344;8839.829;11935.984;4603.736;9.482;1316.889;8921.155;12049.370;676.744;79.645;27.889
05:47:48.223;88.320;117.561;36.507;27.019;298.294;233.815;1331.977;1308.739;2854.989;6.427;11.056;70.615;70.340;8837.878;11935.975;4603.793;9.482;1316.966;8923.385;12048.806;676.807;79.587;27.852
05:47:48.244;88.320;117.561;36.507;27.019;298.294;233.815;1331.977;1308.739;2854.989;6.427;11.056;70.615;70.340;8839.693;11935.984;4603.760;9.482;1320.358;8921.416;12048.796;676.819;79.587;27.852
05:47:48.266;88.320;117.561;36.507;27.019;298.220;233.815;1331.977;1311.316;2848.932;6.446;11.054;70.603;70.347;8839.693;11935.984;4603.760;9.482;1320.358;8923.248;12048.806;676.819;79.659;27.821
05:47:48.291;88.320;117.561;36.554;27.019;297.534;233.315;1320.261;1310.825;2851.281;6.496;11.054;70.615;70.347;8837.719;11935.839;4603.679;9.482;1321.647;8923.248;12048.806;676.819;79.497;27.548
05:47:48.313;88.320;117.561;36.554;27.019;297.701;232.406;1324.948;1305.670;2862.405;6.496;11.063;70.609;70.337;8842.526;11935.306;4603.367;9.482;1315.543;8921.255;12048.659;676.819;79.464;27.548
05:47:48.338;88.320;117.561;36.554;27.019;297.701;230.979;1324.208;1300.760;2862.405;6.507;11.054;70.609;70.347;8840.374;11935.014;4603.161;9.482;1315.309;8926.107;12048.121;676.819;79.464;27.751
05:47:48.363;88.320;117.561;36.554;27.019;299.017;229.496;1314.095;1300.760;2849.303;6.521;11.056;70.606;70.344;8840.263;11934.966;4602.878;9.482;1312.484;8923.936;12047.826;676.819;79.483;27.835
05:47:48.384;88.320;117.561;36.554;27.019;299.017;229.496;1314.095;1300.760;2849.303;6.521;11.056;70.606;70.344;8839.398;11935.597;4602.629;9.482;1307.427;8923.823;12047.777;676.819;79.483;27.835
05:47:48.406;88.320;117.561;36.554;27.019;299.666;229.496;1314.095;1308.125;2850.786;6.521;11.056;70.658;70.347;8839.398;11935.597;4602.629;9.482;1307.427;8922.950;12048.415;676.819;79.450;27.571
05:47:48.427;88.320;117.561;36.554;27.019;298.461;228.383;1325.318;1296.831;2858.944;6.507;11.056;70.606;70.347;8835.092;11935.329;4602.261;9.482;1311.110;8922.950;12048.415;676.819;79.598;27.638
05:47:48.450;88.320;117.561;36.554;27.019;296.329;227.123;1326.181;1304.319;2852.517;6.507;11.056;70.618;70.344;8837.945;11935.767;4602.237;9.482;1311.074;8918.604;12048.145;676.832;79.695;27.638
05:47:48.476;88.320;117.561;36.554;27.019;296.329;225.955;1323.344;1306.038;2852.393;6.524;11.044;70.618;70.344;8840.632;11935.538;4602.352;9.482;1315.250;8921.483;12048.586;676.894;79.695;27.703
05:47:48.499;88.320;117.561;36.554;27.019;296.885;224.824;1320.261;1306.038;2852.393;6.521;11.035;70.612;70.344;8834.005;11935.198;4602.457;9.482;1314.691;8924.195;12048.355;676.894;79.623;27.720
05:47:48.520;88.320;117.561;36.554;27.019;300.093;224.824;1320.261;1310.457;2859.686;6.552;11.039;70.618;70.344;8840.564;11935.402;4602.605;9.482;1313.150;8917.506;12048.013;676.894;79.623;27.745
05:47:48.542;88.320;117.561;36.554;27.019;300.093;224.824;1320.261;1310.457;2859.686;6.552;11.039;70.618;70.344;8841.296;11935.975;4602.625;9.482;1315.359;8924.128;12048.219;676.894;79.623;27.745
05:47:48.567;88.320;117.561;36.554;27.019;301.928;223.526;1323.961;1295.727;2856.472;6.557;11.039;70.621;70.344;8841.296;11935.975;4602.625;9.482;1315.359;8924.866;12048.796;676.894;79.568;27.709
05:47:48.588;88.320;117.561;36.554;27.019;300.185;221.876;1316.685;1306.897;2851.281;6.557;11.054;70.637;70.344;8838.528;11935.184;4602.558;9.482;1309.844;8924.866;12048.796;676.894;79.458;27.709
05:47:48.612;88.320;117.561;36.438;27.019;300.185;220.041;1306.450;1310.580;2859.809;6.557;11.063;70.606;70.344;8834.861;11935.597;4602.605;9.505;1311.791;8922.072;12047.998;676.894;79.458;27.816
05:47:48.637;88.391;117.561;36.438;27.019;296.922;218.854;1319.152;1310.580;2859.809;6.559;11.056;70.606;70.340;8839.439;11935.402;4602.477;9.505;1308.515;8918.004;12047.920;676.919;79.554;27.813
05:47:48.661;88.391;117.561;36.438;27.019;296.310;218.854;1319.152;1303.828;2855.483;6.569;11.049;70.597;70.347;8839.734;11935.951;4602.524;9.505;1314.866;8922.625;12047.724;676.919;79.379;27.878
05:47:48.683;88.391;117.561;36.438;27.019;298.498;218.446;1323.714;1312.176;2852.764;6.578;11.049;70.621;70.347;8841.961;11935.951;4602.826;9.505;1311.490;8922.923;12048.277;676.919;79.395;27.883
05:47:48.703;88.391;117.561;36.438;27.019;298.498;218.446;1323.714;1312.176;2852.764;6.578;11.049;70.621;70.347;8837.606;11935.111;4603.070;9.505;1317.945;8925.170;12048.277;676.919;79.395;27.883
05:47:48.727;88.391;117.561;36.438;27.019;299.666;218.854;1307.683;1310.825;2856.966;6.578;11.046;70.597;70.344;8837.606;11935.111;4603.070;9.505;1317.945;8920.774;12047.430;676.919;79.359;27.883
05:47:48.749;88.391;117.561;36.438;27.019;299.666;219.077;1316.808;1302.233;2852.393;6.583;11.046;70.631;70.344;8839.548;11936.605;4602.951;9.505;1309.254;8920.774;12047.430;676.919;79.359;27.678
05:47:48.774;88.391;117.561;36.438;27.019;297.868;219.151;1324.084;1302.233;2852.393;6.569;11.051;70.631;70.344;8835.859;11935.708;4602.481;9.505;1309.521;8922.734;12048.938;676.919;79.832;27.574
05:47:48.798;88.391;117.561;36.438;27.019;296.774;219.151;1324.084;1304.074;2845.719;6.543;11.056;70.680;70.344;8836.838;11936.120;4602.199;9.505;1313.158;8919.012;12048.032;676.919;79.788;27.686
05:47:48.819;88.391;117.561;36.438;27.019;298.424;218.891;1316.932;1316.963;2854.741;6.521;11.056;70.677;70.344;8838.690;11935.441;4601.873;9.505;1314.079;8919.999;12048.448;676.919;79.563;27.782
05:47:48.844;88.391;117.537;36.438;27.019;299.852;218.873;1310.519;1299.655;2855.978;6.500;11.056;70.680;70.344;8839.165;11934.383;4601.500;9.505;1316.948;8921.869;12047.763;676.844;79.027;27.782
05:47:48.865;88.391;117.537;36.438;27.019;299.852;218.873;1310.519;1299.655;2855.978;6.500;11.056;70.680;70.344;8838.284;11935.621;4601.418;9.505;1305.087;8922.348;12046.694;676.844;79.027;27.782
05:47:48.888;88.391;117.537;36.438;27.019;299.852;218.168;1326.921;1311.807;2848.685;6.500;11.054;70.674;70.347;8838.284;11935.621;4601.418;9.505;1305.087;8921.459;12047.944;676.844;79.233;27.605
05:47:48.911;88.391;117.537;36.438;27.019;299.258;217.964;1313.232;1311.807;2848.685;6.496;11.046;70.674;70.340;8838.409;11935.223;4601.433;9.505;1319.364;8921.459;12047.944;676.844;79.233;27.788
05:47:48.934;88.391;117.537;36.507;27.019;297.905;218.725;1318.042;1312.176;2856.843;6.507;11.056;70.606;70.347;8839.670;11935.320;4601.744;9.505;1312.520;8921.585;12047.542;676.844;79.510;27.695
05:47:48.958;88.296;117.537;36.507;27.019;298.146;218.725;1318.042;1299.409;2854.371;6.517;11.056;70.606;70.347;8841.947;11935.271;4601.840;9.505;1315.109;8922.857;12047.641;676.844;79.796;27.714
05:47:48.981;88.296;117.537;36.507;27.019;298.146;218.725;1318.042;1299.409;2854.371;6.517;11.056;70.606;70.347;8839.818;11935.198;4601.912;9.505;1308.725;8925.156;12047.591;676.844;79.796;27.714
05:47:49.002;88.296;117.537;36.507;26.996;299.258;221.023;1327.044;1304.197;2850.045;6.503;11.054;70.615;70.344;8839.818;11935.198;4601.912;9.505;1308.725;8923.008;12047.518;676.844;79.708;27.714
05:47:49.025;88.296;117.537;36.507;26.996;299.258;224.027;1316.192;1307.634;2854.247;6.503;11.054;70.618;70.337;8833.156;11935.028;4601.816;9.505;1315.620;8923.008;12047.518;676.844;79.513;27.712
05:47:49.049;88.296;117.537;36.507;26.996;299.425;227.086;1317.055;1308.616;2854.247;6.498;11.061;70.618;70.344;8839.599;11935.174;4601.682;9.505;1311.913;8916.283;12047.346;676.832;79.513;27.804
05:47:49.072;88.296;117.537;36.507;26.996;299.054;228.810;1325.071;1308.616;2854.371;6.493;11.068;70.612;70.344;8838.626;11934.883;4601.442;9.505;1312.835;8922.786;12047.492;676.832;79.510;27.619
05:47:49.094;88.296;117.537;36.507;26.996;297.961;228.810;1325.071;1306.406;2849.427;6.484;11.070;70.609;70.344;8841.930;11936.023;4600.399;9.517;1315.739;8918.080;12047.588;676.832;79.348;27.723
05:47:49.117;88.296;117.537;36.507;26.996;297.219;228.699;1322.234;1301.496;2853.753;6.496;11.070;70.689;70.344;8841.930;11936.023;4600.399;9.517;1315.739;8924.955;12048.103;676.832;79.843;27.802
05:47:49.140;88.296;117.537;36.507;26.996;297.219;226.882;1326.551;1311.930;2859.067;6.496;11.072;70.606;70.344;8841.459;11936.679;4600.375;9.517;1311.865;8924.955;12048.103;676.832;79.428;27.802
05:47:49.163;88.296;117.537;36.507;26.996;297.219;226.882;1326.551;1311.930;2859.067;6.496;11.072;70.606;70.344;8841.459;11936.679;4600.375;9.517;1311.865;8924.955;12048.103;676.832;79.428;27.802
05:47:49.186;88.296;117.537;36.507;26.996;298.331;227.123;1315.329;1302.601;2849.798;6.503;11.072;70.618;70.344;8840.212;11936.193;4600.265;9.517;1307.362;8919.529;12048.617;676.832;79.434;27.855
05:47:49.209;88.296;117.537;36.507;26.996;298.331;227.123;1315.329;1302.601;2849.798;6.503;11.072;70.618;70.344;8840.212;11936.193;4600.265;9.517;1307.362;8919.529;12048.617;676.832;79.434;27.855
05:47:49.232;88.296;117.537;36.507;26.996;298.313;227.123;1315.329;1306.529;2856.101;6.521;11.087;70.569;70.340;8837.228;11935.951;4600.189;9.517;1310.929;8922.523;12047.906;676.832;79.749;27.802
05:47:49.257;88.296;117.537;36.507;26.996;298.313;227.123;1315.329;1306.529;2856.101;6.521;11.087;70.569;70.340;8837.228;11935.951;4600.189;9.517;1310.929;8922.523;12047.906;676.832;79.749;27.802
05:47:49.279;88.296;117.537;36.577;26.996;297.645;230.108;1312.986;1304.933;2865.124;6.538;11.087;70.609;70.340;8837.228;11935.951;4600.189;9.517;1310.929;8920.209;12048.029;676.832;79.579;27.751
05:47:49.302;88.296;117.537;36.577;26.996;296.867;232.536;1325.934;1299.041;2855.360;6.538;11.087;70.612;70.344;8840.642;11935.693;4600.619;9.517;1308.959;8920.209;12048.029;676.832;79.678;27.751
05:47:49.325;88.296;117.537;36.577;26.996;296.867;233.333;1312.122;1302.601;2855.236;6.533;11.089;70.612;70.340;8841.093;11936.324;4601.050;9.517;1312.488;8923.655;12047.770;676.832;79.678;27.700
05:47:49.347;88.296;117.537;36.577;26.996;297.497;232.406;1311.629;1301.742;2861.787;6.557;11.096;70.618;70.344;8839.626;11936.460;4601.461;9.517;1307.115;8923.301;12048.250;676.832;79.543;27.737
05:47:49.370;88.296;117.537;36.577;26.996;297.497;232.406;1311.629;1301.742;2861.787;6.557;11.096;70.618;70.344;8839.626;11936.460;4601.461;9.517;1307.115;8923.301;12048.250;676.832;79.543;27.737
05:47:49.393;88.296;117.537;36.577;26.996;299.981;229.644;1326.921;1301.864;2859.933;6.564;11.096;70.621;70.344;8842.648;11936.218;4601.988;9.517;1314.393;8924.244;12048.054;676.819;79.293;27.532
05:47:49.416;88.296;117.537;36.577;26.996;300.037;227.086;1317.672;1302.110;2858.573;6.564;11.103;70.606;70.350;8842.648;11936.218;4601.988;9.517;1314.393;8925.681;12048.299;676.819;79.442;27.532
05:47:49.439;88.296;117.537;36.577;26.996;300.037;226.103;1307.066;1312.053;2862.528;6.540;11.115;70.606;70.344;8840.009;11935.878;4602.151;9.517;1309.891;8925.681;12048.299;676.844;79.442;27.537
05:47:49.463;88.296;117.537;36.577;26.996;298.517;227.364;1310.889;1312.053;2862.528;6.524;11.115;70.618;70.344;8837.770;11936.591;4602.347;9.517;1309.560;8923.017;12047.956;676.844;79.365;27.734
05:47:49.485;88.296;117.537;36.577;26.996;297.701;227.364;1310.889;1292.535;2858.079;6.512;11.119;70.569;70.347;8842.137;11937.878;4602.582;9.517;1311.471;8920.756;12048.676;676.844;79.425;27.849
05:47:49.508;88.296;117.537;36.577;26.996;297.812;229.347;1324.824;1297.445;2848.932;6.505;11.119;70.615;70.347;8841.106;11937.989;4602.999;9.517;1301.712;8925.164;12049.975;676.844;79.711;27.833
05:47:49.531;88.296;117.537;36.577;26.996;297.812;229.347;1324.824;1297.445;2848.932;6.505;11.119;70.615;70.347;8840.615;11937.989;4603.099;9.517;1311.135;8924.124;12050.087;676.844;79.711;27.833
05:47:49.556;88.296;117.537;36.577;26.996;298.461;230.886;1311.382;1317.086;2859.686;6.505;11.119;70.612;70.344;8840.615;11937.989;4603.099;9.517;1311.135;8923.629;12050.087;676.844;79.711;27.833
05:47:49.577;88.344;117.537;36.530;26.996;298.461;231.739;1316.808;1309.475;2863.023;6.486;11.134;70.627;70.344;8838.409;11937.125;4603.013;9.517;1314.234;8923.629;12050.087;676.844;79.711;27.793
05:47:49.600;88.344;117.537;36.530;26.996;298.850;231.906;1321.741;1309.475;2863.023;6.519;11.136;70.627;70.344;8839.345;11938.436;4602.769;9.517;1313.142;8921.401;12049.215;676.844;79.697;27.681
05:47:49.624;88.344;117.537;36.530;27.019;298.498;231.906;1321.741;1290.080;2849.921;6.526;11.131;70.615;70.344;8839.371;11937.213;4602.812;9.517;1315.608;8922.346;12050.537;676.844;79.568;27.737
05:47:49.646;88.344;117.537;36.530;27.019;298.498;231.906;1321.741;1290.080;2849.921;6.526;11.131;70.615;70.344;8841.676;11938.159;4602.845;9.517;1305.911;8922.373;12049.304;676.994;79.568;27.737
05:47:49.669;88.344;117.537;36.530;27.019;298.220;231.127;1320.631;1319.664;2857.213;6.533;11.131;70.606;70.344;8841.676;11938.159;4602.845;9.517;1305.911;8924.699;12050.259;676.994;79.280;27.647
05:47:49.692;88.344;117.537;36.530;27.019;298.869;229.440;1307.929;1305.792;2861.169;6.536;11.127;70.627;70.344;8840.669;11938.572;4602.821;9.517;1320.147;8924.699;12050.259;676.994;79.409;27.647
05:47:49.715;88.344;117.537;36.530;27.019;298.869;227.883;1320.755;1306.284;2853.258;6.536;11.117;70.609;70.347;8839.409;11938.814;4602.778;9.528;1306.861;8923.683;12050.676;676.994;79.881;27.768
05:47:49.740;88.344;117.537;36.530;27.019;298.443;226.678;1316.808;1306.284;2853.258;6.526;11.122;70.609;70.344;8840.832;11938.110;4602.807;9.528;1313.519;8922.227;12050.671;676.994;79.881;27.681
05:47:49.761;88.344;117.537;36.530;27.019;296.978;225.695;1319.152;1309.475;2857.090;6.554;11.117;70.615;70.344;8840.425;11936.800;4602.730;9.528;1311.546;8923.663;12049.960;676.994;79.686;27.641
05:47:49.784;88.344;117.561;36.530;27.019;296.904;225.695;1319.152;1301.619;2857.090;6.564;11.117;70.606;70.344;8838.599;11938.605;4602.496;9.528;1314.313;8923.252;12048.638;676.994;79.502;27.681
05:47:49.807;88.344;117.561;36.530;27.019;298.350;224.898;1330.990;1308.861;2851.652;6.554;11.117;70.618;70.347;8840.226;11936.849;4602.381;9.528;1310.385;8921.408;12050.460;676.982;79.247;27.681
05:47:49.830;88.344;117.561;36.530;27.019;298.350;224.898;1330.990;1308.861;2851.652;6.554;11.117;70.618;70.347;8839.205;11938.184;4602.366;9.528;1319.926;8923.051;12048.687;677.032;79.247;27.681
05:47:49.853;88.344;117.561;36.530;27.019;298.350;224.156;1312.122;1309.230;2851.157;6.554;11.112;70.569;70.344;8839.205;11938.184;4602.366;9.528;1319.926;8922.021;12050.034;677.032;79.513;27.686
05:47:49.876;88.344;117.561;36.530;27.019;299.129;224.286;1318.905;1304.074;2851.157;6.557;11.124;70.569;70.344;8839.276;11937.223;4602.467;9.528;1310.676;8922.021;12050.034;677.032;79.513;27.644
05:47:49.899;88.296;117.561;36.484;27.019;298.165;224.917;1324.578;1304.074;2859.562;6.550;11.117;70.618;70.347;8841.839;11938.363;4602.543;9.528;1311.490;8922.093;12049.064;677.032;79.513;27.638
05:47:49.922;88.296;117.561;36.484;27.019;297.163;224.917;1324.578;1304.074;2851.034;6.543;11.117;70.615;70.344;8840.547;11938.071;4602.496;9.528;1314.326;8924.680;12050.216;677.032;79.755;27.574
05:47:49.945;88.296;117.561;36.484;26.949;298.350;224.750;1316.685;1307.388;2853.629;6.529;11.115;70.748;70.344;8840.442;11938.849;4602.721;9.528;1314.326;8923.375;12049.921;677.032;79.261;27.574
05:47:49.968;88.296;117.561;36.484;26.949;298.350;224.750;1316.685;1307.388;2853.629;6.529;11.115;70.748;70.344;8842.865;11938.970;4602.994;9.528;1312.037;8923.270;12050.705;677.032;79.261;27.574
05:47:49.993;88.296;117.561;36.484;26.949;298.350;224.045;1317.302;1307.266;2856.966;6.529;11.115;70.677;70.347;8842.865;11938.970;4602.994;9.528;1312.037;8925.715;12050.827;677.032;79.681;27.546
05:47:50.016;88.296;117.561;36.484;26.949;299.166;223.137;1322.234;1307.143;2856.966;6.521;11.117;70.677;70.344;8842.865;11939.844;4603.248;9.528;1312.284;8925.715;12050.827;677.032;79.681;27.641
05:47:50.037;88.296;117.561;36.484;26.949;298.943;222.080;1325.564;1307.143;2850.539;6.514;11.119;70.674;70.347;8843.720;11939.179;4603.314;9.528;1314.689;8925.715;12051.710;677.069;79.489;27.655
05:47:50.060;88.296;117.561;36.484;26.949;298.239;222.080;1325.564;1307.266;2853.506;6.538;11.119;70.566;70.347;8834.266;11939.324;4603.372;9.528;1316.354;8926.578;12051.038;677.069;79.508;27.433
05:47:50.083;88.296;117.561;36.484;26.949;298.554;220.393;1317.548;1308.370;2861.169;6.604;11.127;70.606;70.347;8844.615;11939.009;4603.482;9.528;1316.415;8917.035;12051.186;677.069;79.403;27.554
05:47:50.107;88.296;117.561;36.484;26.949;298.554;220.393;1317.548;1308.370;2861.169;6.604;11.127;70.606;70.347;8844.551;11939.164;4603.755;9.528;1312.959;8927.481;12050.867;677.069;79.403;27.554
05:47:50.129;88.296;117.561;36.484;26.949;298.554;218.817;1318.535;1296.218;2858.573;6.604;11.124;70.618;70.344;8844.551;11939.164;4603.755;9.528;1312.959;8927.417;12051.023;677.069;79.722;27.554
05:47:50.155;88.296;117.561;36.484;26.949;298.572;217.557;1317.302;1305.792;2858.573;6.604;11.119;70.618;70.340;8840.222;11939.058;4603.755;9.528;1307.376;8927.417;12051.023;677.069;79.722;27.532
