TimeStamp;Температура масла в магистрали общей откачки (поз. Тм);Температура слива масла из опоры турбины (поз. Т606);Температура масла на входе в двигатель за фильтром (поз. Т607);Температура топливного газа перед СК (перед расходомерным устройством) (поз. Ттг);Давление масла в нагнетающей магистрали двигателя (после фильтра) (поз. Pм);Давление масла в магистрали общей откачки (поз. Р615);Давление за ОК Pk1;Давление за ОК Pk2;Давление топливного газа перед дозаторами (поз. Pтг1.1);Вибрация промежуточного корпуса газогенератора (гориз.) (поз. В1);Вибрация корпуса силовой турбины (гориз.) (поз. В2);Положение дозатора газа 8402 (или ДУС-6,5 МП) ( поз. А ДГ);Контроль управления дозатором газа ДГ ;Частота вращения РНД (Расчетная);Частота вращения РВД (Расчетная);Частота вращения РСТ (Расчетная);Температура воздуха на входе в газогенератор (Расчетная);Давление воздуха за компрессором (Расчетная);Частота вращения РНД приведенная;Частота вращения РВД приведенная;Температура газов за ТНД максимальная (Расчетная);Положение лопаток НА КВД. (поз. A2) ;Положение КПВ (поз. A3)
00:03:15.140;1090.128848;801.6661814;1129.25728;1551.176516;2714.008746;2492.982779;1928.106439;1570.922261;321.584471;1765.614853;1135.603225;1997.260794;575.8090678;2624.490855;1668.583734;1116.067885;1216.389509;1887.66596;2171.323256;1642.574306;1135.33714;2072.832763;2168.257563
00:03:15.160;1087.914731;810.7988195;1133.571474;1549.041691;2707.821229;2496.585287;1945.931399;1578.582417;322.285893;1755.336692;1145.63268;1993.230103;571.6820078;2631.345656;1664.224682;1111.453487;1209.091801;1890.974808;2152.793272;1643.74269;1123.38223;2079.372301;2181.261544
00:03:15.180;1083.620013;805.9530809;1134.939813;1550.484352;2711.666907;2474.309686;1940.991797;1587.222827;323.6421873;1748.046504;1135.355007;1993.662943;579.91199;2619.906457;1665.861908;1109.870747;1223.656452;1900.842602;2167.062192;1671.13665;1131.057348;2061.147439;2153.374233
00:03:15.200;1083.35697;802.4548145;1133.839504;1546.512264;2712.307633;2486.859823;1910.634032;1576.688188;322.1176526;1760.643948;1139.271176;1995.524323;574.0684885;2640.726167;1667.040561;1114.864185;1211.481291;1896.453179;2165.365631;1658.099557;1133.152928;2079.833551;2192.301721
00:03:15.220;1086.095913;804.904711;1149.073755;1544.746947;2719.366561;2478.778612;1944.435302;1580.701722;323.0479351;1757.832391;1133.264724;1990.319408;577.4254644;2641.159393;1673.21842;1115.409069;1211.587281;1884.932782;2171.322933;1656.119986;1124.594635;2052.419771;2189.824334
00:03:15.240;1086.217253;807.6819249;1140.0483;1569.350621;2702.108259;2474.159634;1921.04726;1576.895058;320.582314;1775.543912;1135.811002;2005.27933;574.1501477;2626.598593;1659.55304;1120.069176;1218.51022;1880.823265;2192.242869;1676.862248;1124.342161;2059.643109;2198.616121
00:03:15.260;1091.110599;798.9460837;1135.331681;1546.774666;2707.608132;2474.697367;1933.107886;1587.379224;321.4119009;1769.516585;1139.090264;1983.051271;571.2523791;2652.153547;1676.078981;1119.909717;1221.343915;1910.202546;2173.714888;1660.450117;1134.061093;2054.489458;2180.967802
00:03:15.280;1083.709747;809.4381684;1134.031361;1555.769029;2694.434004;2487.170409;1933.75214;1587.402289;323.9160406;1769.338823;1139.825402;1983.124288;576.910637;2648.722355;1666.884732;1115.431085;1213.24072;1887.002968;2192.998143;1666.672023;1129.234875;2071.577537;2189.360491
00:03:15.300;1086.261014;808.6032811;1135.582815;1553.138246;2715.352357;2464.338639;1955.370833;1577.643619;324.1218551;1751.512196;1142.034505;2006.428474;575.7229166;2594.459771;1678.823365;1112.914054;1216.186648;1899.985621;2168.08604;1662.576035;1134.8263;2066.958204;2198.85595
00:03:15.320;1088.271816;813.9729945;1132.098093;1561.302985;2711.919159;2472.830725;1933.88284;1592.284385;321.8101435;1757.087756;1144.232904;1993.430747;570.095977;2653.998906;1666.721091;1114.138707;1216.419489;1880.368058;2187.721809;1676.00128;1119.314646;2053.152723;2182.382883
00:03:15.340;1088.159032;805.7345605;1131.35854;1553.741053;2738.317875;2478.533948;1921.35994;1581.975832;319.1647902;1759.420472;1139.210951;2010.826022;567.082011;2634.992736;1654.478133;1112.177188;1210.371405;1898.0883;2163.121217;1656.124538;1123.727183;2080.091842;2180.206413
00:03:15.360;1091.950785;811.8414109;1131.017799;1562.55195;2726.454644;2489.549625;1932.71903;1581.937302;321.8809865;1745.693527;1126.158872;2017.847493;578.2651046;2631.895305;1664.525529;1114.112973;1209.170848;1890.650906;2195.183663;1669.012975;1124.579813;2064.860561;2190.502766
00:03:15.380;1084.032356;805.3619396;1128.460068;1551.11605;2717.358467;2476.467271;1945.970656;1566.637644;322.1287628;1744.395844;1135.88944;1987.71939;575.6930416;2642.947312;1675.460972;1109.895971;1203.860736;1898.676436;2184.184282;1685.322619;1131.435452;2056.701109;2182.188726
00:03:15.400;1080.593711;806.43592;1143.110645;1554.559438;2701.862489;2473.174042;1923.634391;1577.74544;323.6904457;1747.274507;1137.070034;2012.54686;571.0594601;2637.664201;1669.432639;1119.942981;1212.741034;1897.250517;2193.65297;1664.53178;1128.136061;2070.999263;2194.392685
00:03:15.420;1081.482211;806.9150088;1125.485413;1557.346472;2692.191348;2477.733732;1938.385779;1578.533656;323.2389357;1746.555979;1143.60008;2010.598871;575.4111128;2627.52675;1675.516105;1108.249834;1208.708622;1893.939517;2193.223262;1654.795145;1127.945163;2041.586396;2174.847317
00:03:15.440;1085.814351;814.858948;1136.852461;1552.332204;2689.564317;2498.893386;1916.705969;1579.582439;323.7432598;1760.91744;1147.589354;2010.081418;575.9101743;2671.079303;1675.633861;1124.919585;1204.160167;1887.023393;2202.585042;1665.937684;1117.821002;2059.916643;2191.532959
00:03:15.460;1080.889433;799.6753193;1136.249293;1554.677318;2727.00378;2505.92858;1930.239245;1571.380989;321.460129;1758.451599;1133.133464;2002.666842;576.0214262;2640.383906;1680.937047;1116.25429;1209.530044;1887.314836;2184.961004;1645.646878;1126.27856;2061.396077;2189.015926
00:03:15.480;1094.234435;807.3188006;1135.589426;1552.33812;2715.188076;2485.64943;1941.171009;1568.025247;321.1848802;1754.973912;1129.340079;2004.677337;575.348919;2635.488912;1679.840807;1124.877847;1220.804579;1881.078967;2190.767005;1673.662007;1127.000671;2054.5403;2186.095284
00:03:15.500;1080.790196;805.8450191;1131.833392;1539.645436;2730.920866;2453.195393;1937.500703;1585.747663;323.4305421;1757.939554;1136.006371;2007.871769;565.1353576;2622.607295;1666.085447;1114.206874;1218.892817;1891.364561;2170.183285;1669.489021;1125.194369;2068.14077;2188.851539
00:03:15.520;1074.786158;804.7785647;1127.039299;1555.26103;2735.493507;2494.051686;1928.115805;1581.348194;322.9972455;1755.320456;1138.747447;2003.631484;578.5036553;2632.973124;1668.996034;1105.53279;1215.17859;1891.046172;2188.752032;1660.56971;1131.558942;2062.419232;2197.933483
00:03:15.540;1082.731594;807.5642807;1133.953256;1557.812842;2714.936263;2471.53089;1936.622085;1589.611268;320.4991988;1752.890184;1129.765941;2006.087816;573.1055016;2624.227296;1672.200827;1116.223925;1218.56268;1881.920504;2187.082907;1667.84697;1127.089094;2065.482633;2182.124161
00:03:15.560;1089.306377;810.3871056;1134.177858;1547.695304;2725.896028;2489.490436;1943.030811;1570.002529;321.8295761;1752.759829;1137.842512;1996.244384;576.8184994;2634.271674;1667.754527;1121.898304;1212.080838;1886.51551;2191.385536;1655.885896;1128.148955;2067.407553;2182.077075
00:03:15.580;1075.305405;808.6420765;1144.016495;1546.460354;2732.528849;2466.302169;1942.817735;1581.801708;320.7508255;1738.384014;1131.489385;2017.176937;567.5479084;2622.016942;1671.406635;1116.601363;1211.291221;1894.41724;2179.152106;1664.799086;1137.872266;2047.980914;2173.90042
00:03:15.600;1075.228626;811.4472044;1135.010094;1549.836603;2709.049793;2468.395763;1938.900249;1577.072134;324.162632;1751.693858;1130.842326;2004.871268;575.5920512;2608.458075;1669.260911;1120.320265;1215.871381;1894.044912;2193.597777;1651.448071;1122.022718;2043.846065;2186.385165
00:03:15.620;1078.390943;805.4001014;1133.419481;1560.851419;2722.334248;2481.033877;1945.672416;1569.443746;324.0015699;1751.731067;1137.884419;2011.763683;572.4208483;2613.227423;1669.330739;1113.399369;1206.353927;1876.207132;2195.496345;1659.376596;1126.139313;2074.740977;2183.309456
00:03:15.640;1076.643035;806.8832975;1131.670881;1544.983453;2745.518415;2487.475059;1939.976817;1575.522735;324.928498;1749.081856;1139.525441;2002.001043;572.9784085;2632.724681;1667.761637;1131.817535;1206.474836;1879.622601;2186.978139;1674.216549;1129.796835;2055.723861;2185.79171
00:03:15.660;1073.039238;802.9661285;1129.237864;1550.96996;2688.643929;2454.53595;1941.576046;1567.696596;323.6465177;1750.179959;1132.300891;1997.789071;575.8971238;2609.52138;1690.747369;1122.863263;1219.09084;1897.66956;2197.338776;1657.973098;1125.081242;2067.452659;2185.595603
00:03:15.680;1071.2641;816.3311818;1133.183694;1545.470284;2702.318263;2471.733997;1928.741824;1573.911033;323.7786531;1755.591018;1133.291273;2014.482647;575.540785;2636.909019;1677.315332;1104.917128;1209.582315;1871.098156;2190.919304;1673.975455;1127.993481;2070.565945;2160.46066
00:03:15.700;1082.089009;806.9988117;1134.421492;1550.637094;2718.80046;2493.397086;1950.404133;1583.507716;323.5066316;1750.833055;1132.029997;2009.320755;575.6058378;2608.482187;1670.797943;1108.489926;1210.804291;1887.935544;2172.450504;1668.822282;1132.40114;2066.470747;2195.898935
00:03:15.720;1085.581322;806.6936122;1126.542173;1537.696246;2718.627995;2475.119477;1949.718986;1587.329013;320.7651761;1763.343616;1142.141845;1997.309878;572.7353156;2639.961931;1680.380495;1113.12868;1213.043591;1879.488364;2200.432044;1677.158073;1127.491844;2062.683306;2191.541418
00:03:15.740;1076.743969;810.3081879;1128.143543;1560.188608;2674.567375;2471.12841;1938.775372;1570.670197;322.1904295;1741.991133;1137.967458;1989.055836;575.1839025;2629.006667;1686.778925;1108.757286;1214.431436;1887.601869;2182.040748;1660.423647;1126.656718;2060.107535;2197.058282
00:03:15.760;1079.712789;812.3864386;1124.890851;1548.954618;2710.858467;2478.562924;1945.66254;1587.573973;320.8121427;1766.657154;1127.002627;2004.258791;572.4045968;2649.07042;1690.582775;1117.560371;1202.963338;1888.485186;2181.01082;1663.116359;1121.565695;2067.094589;2176.991156
00:03:15.780;1080.835573;804.8465707;1133.035077;1546.05611;2702.903789;2503.067976;1923.202651;1562.002703;322.0797536;1771.701826;1133.038056;1993.388535;571.546332;2640.932011;1674.822775;1097.579604;1207.276461;1864.788132;2166.636009;1673.795007;1122.391857;2072.52348;2173.752557
00:03:15.800;1072.568173;812.6154002;1137.768157;1545.948708;2736.001822;2495.730658;1927.418031;1579.29065;322.5152343;1765.234628;1140.906696;2008.168385;575.9821862;2653.724548;1675.651252;1114.076008;1222.759757;1905.239553;2209.414089;1686.642528;1133.680429;2071.630469;2209.190067
00:03:15.820;1083.459198;806.1209393;1117.663184;1549.416691;2732.422227;2490.060875;1943.874078;1574.100996;321.1457471;1735.787386;1141.488748;2002.174641;576.776938;2639.187153;1676.950254;1115.228021;1218.180985;1889.840436;2190.669396;1667.147491;1130.697532;2058.673495;2195.76181
00:03:15.840;1079.492296;813.8936421;1129.90747;1561.671725;2721.322581;2482.625594;1911.422234;1573.715643;322.5226684;1758.824227;1127.049511;2008.294215;575.9834697;2645.259291;1670.740571;1108.597967;1205.490118;1869.178323;2173.714302;1676.380665;1121.561665;2046.594118;2183.140381
00:03:15.860;1081.588378;806.3087541;1142.424191;1558.626606;2735.31472;2493.244892;1912.903475;1561.618268;323.5826279;1743.508719;1134.75973;1984.191751;573.5931511;2631.115548;1674.558281;1106.963139;1216.787566;1890.374115;2185.027733;1679.6334;1132.889288;2074.511055;2170.877904
00:03:15.880;1082.533166;810.9097102;1136.194294;1544.287447;2733.365386;2494.389649;1925.156353;1571.916717;324.4287512;1746.818481;1129.183301;2001.324933;570.9646511;2658.99655;1661.098646;1108.791049;1214.061412;1889.445984;2187.360707;1678.192541;1121.729486;2080.009245;2168.931429
00:03:15.900;1092.528723;808.7836937;1134.139175;1547.041675;2744.380085;2478.703362;1949.066943;1570.39987;324.7207937;1750.708876;1136.378426;1999.301646;579.0496103;2630.978114;1670.146852;1115.175235;1215.411413;1880.986607;2194.620331;1670.826305;1131.811431;2063.035157;2189.155691
00:03:15.920;1072.325721;803.6516955;1124.726913;1546.176743;2723.249339;2476.125161;1930.499487;1563.688433;321.4472422;1755.821655;1141.098913;2002.118537;571.618917;2606.089637;1668.266119;1118.515831;1220.295432;1905.884235;2169.743716;1671.644073;1136.91795;2051.267114;2198.523813
00:03:15.940;1072.331693;802.8224826;1136.654999;1530.792374;2716.101809;2485.192216;1937.540066;1572.26978;323.141164;1760.175441;1132.894358;2001.959045;574.3804692;2648.984111;1673.949646;1099.152622;1209.892399;1879.361482;2184.432513;1672.750133;1130.490902;2040.606839;2200.286132
00:03:15.960;1087.546633;806.2111966;1129.966021;1544.205503;2725.004945;2500.938697;1928.048809;1574.019367;323.579663;1754.22852;1144.256414;2002.015745;574.7661987;2628.11393;1668.06574;1097.954673;1207.903074;1881.517414;2169.066225;1666.201093;1130.807463;2064.883149;2187.574612
00:03:15.980;1081.923691;814.3358195;1133.931507;1547.021755;2697.939015;2500.049143;1946.57631;1574.893063;323.2331207;1747.185008;1137.21443;2005.35788;579.5994413;2626.794473;1672.835288;1108.570682;1210.333146;1878.339924;2171.678933;1679.317826;1132.629099;2065.075386;2196.10979
00:03:16.000;1078.19982;801.4164118;1140.989214;1539.49517;2720.714946;2484.335661;1936.397707;1568.446433;323.7480779;1768.644109;1145.131998;2004.750619;577.0635325;2609.578536;1675.158933;1120.520675;1206.834205;1896.417137;2150.392718;1679.509608;1127.648032;2066.340986;2189.470305
00:03:16.020;1074.404672;811.0982071;1120.729563;1557.543961;2699.894828;2479.278538;1928.579771;1572.813003;322.2759615;1763.880659;1139.772466;2004.021058;580.7582047;2631.266057;1675.439309;1111.497986;1211.077334;1892.819679;2189.224999;1665.740712;1136.311197;2051.652283;2178.713045
00:03:16.040;1076.724914;810.70135;1135.999649;1536.225236;2717.555274;2498.423148;1943.259333;1580.111156;323.2085296;1738.187342;1137.602781;1998.438903;573.6570595;2619.0115;1662.211753;1111.434941;1216.90443;1891.993366;2170.920751;1670.115418;1117.727231;2061.354282;2180.955373
00:03:16.060;1076.979445;802.2633723;1125.365128;1536.138422;2701.137689;2485.717872;1936.185817;1580.601333;325.2106259;1735.784251;1141.46316;2005.026637;576.4014259;2638.256075;1661.67591;1113.181209;1211.003027;1909.972286;2167.423949;1664.208009;1141.882603;2063.877298;2167.975012
00:03:16.080;1069.802933;806.6318532;1134.25736;1550.016754;2678.789835;2502.087832;1927.643359;1579.393306;324.8017756;1739.161413;1134.663241;2020.682827;579.6550918;2630.774995;1665.44669;1112.46192;1212.583994;1893.699666;2172.422927;1657.162817;1133.678896;2059.206648;2187.814381
00:03:16.100;1084.309501;806.5907461;1124.208552;1546.699337;2725.215192;2490.754164;1937.124213;1578.690949;322.7429691;1751.420884;1140.663757;1983.636189;573.6020504;2622.95076;1675.794415;1111.793927;1202.539839;1898.76418;2190.399485;1668.462386;1134.743586;2065.514103;2189.999674
00:03:16.120;1066.384953;809.5521813;1122.506346;1540.87652;2697.725396;2497.994231;1939.392854;1573.514577;322.2393048;1749.991559;1142.189856;2002.618924;579.4466723;2633.003635;1673.864214;1111.692274;1215.039721;1868.666018;2179.928383;1671.497493;1124.844426;2049.187521;2194.631154
00:03:16.140;1073.958303;815.3509457;1132.997335;1551.362418;2692.974841;2483.096632;1947.292487;1581.739127;324.7022645;1738.830291;1136.444604;2006.149363;574.3823127;2620.270599;1666.404015;1115.579687;1213.191391;1879.276934;2159.4279;1666.187309;1130.418529;2056.788629;2174.275324
00:03:16.160;1076.134915;812.992462;1119.3214;1545.783982;2720.997723;2507.040968;1944.554556;1574.425908;323.0222379;1770.184566;1141.354012;1994.018152;578.150593;2627.624607;1688.186441;1104.689541;1211.562552;1898.092045;2187.142083;1663.501608;1127.538192;2065.535457;2181.332504
00:03:16.180;1091.480346;806.7309392;1124.450594;1557.253284;2719.375014;2476.93717;1926.251364;1569.497519;324.8341659;1743.958813;1136.25382;2005.957949;571.7377665;2639.415611;1678.304601;1121.136336;1216.348193;1875.445905;2192.425081;1670.508765;1123.269495;2044.692969;2162.953335
00:03:16.200;1079.362984;805.0052611;1123.888811;1529.85239;2730.263675;2496.569356;1928.89933;1558.340812;324.2847551;1751.563115;1140.329016;2002.583169;573.8440082;2623.539067;1667.197188;1113.711323;1208.373284;1912.464209;2174.728003;1661.642972;1129.108985;2041.015233;2196.254975
00:03:16.220;1081.819426;801.5938598;1124.40861;1540.030021;2714.161481;2475.973217;1938.821888;1560.571504;321.5997137;1752.552587;1148.287699;2003.531597;572.1750426;2604.298124;1680.750938;1111.755878;1217.974768;1891.269318;2179.093383;1664.61106;1124.155609;2067.926759;2168.753397
00:03:16.240;1074.242749;806.4870405;1131.738122;1556.739908;2715.445306;2502.978581;1936.296208;1559.799746;326.1266844;1765.837234;1144.5022;1995.561512;574.0452614;2634.396303;1680.327154;1119.085963;1219.474114;1879.76865;2170.766884;1662.825115;1144.836716;2054.327366;2187.961552
00:03:16.260;1082.886384;804.1352499;1132.053444;1548.398688;2710.69926;2471.597743;1948.764172;1574.483793;324.1174881;1763.94661;1141.054525;1999.588649;572.6197049;2620.632508;1669.540097;1101.523733;1219.570461;1884.001472;2180.153559;1671.972877;1129.529979;2063.274285;2182.272965
00:03:16.280;1094.893294;807.900112;1128.780601;1544.320001;2711.944497;2507.850515;1932.50175;1563.40009;324.8750621;1740.114772;1131.384408;2005.509849;579.4655006;2635.558949;1678.394902;1114.180279;1212.82676;1887.12344;2166.285734;1663.028663;1145.080208;2048.46221;2175.865679
00:03:16.300;1080.830355;808.2844515;1125.363012;1542.296445;2716.456796;2507.644566;1929.386412;1564.390313;323.2880689;1741.610242;1134.191699;1992.543454;579.0457331;2606.795167;1683.076372;1104.583103;1214.752259;1887.723909;2184.072943;1670.827;1124.641936;2046.074505;2188.691919
00:03:16.320;1075.719472;806.5813178;1128.56608;1547.471643;2703.13263;2496.189037;1936.312635;1567.535225;323.2120694;1761.716342;1135.809023;2005.5539;575.2616766;2636.153434;1674.918692;1103.131868;1204.337112;1890.880113;2163.427432;1662.813382;1124.276882;2049.049606;2166.83431
00:03:16.340;1066.002971;807.6398322;1120.458861;1536.127549;2710.949262;2495.101033;1938.167752;1563.588558;325.4718099;1764.059009;1134.895417;1992.772621;576.817351;2621.044527;1677.889151;1119.447959;1211.461789;1897.826895;2167.372989;1670.766089;1129.565507;2032.156274;2182.793995
00:03:16.360;1081.989387;806.6658827;1120.438665;1535.175321;2717.074592;2493.444917;1937.131778;1571.918874;322.4179818;1762.877812;1137.786386;1992.933936;578.1714614;2617.112716;1684.862477;1108.980443;1214.074185;1898.715128;2167.222541;1674.303192;1119.806686;2071.820055;2176.655889
00:03:16.380;1072.86431;807.7604742;1123.26838;1550.242303;2708.455469;2476.344769;1947.324765;1557.884174;326.9681537;1762.93438;1129.056431;1994.373194;576.2698889;2628.954672;1676.131196;1107.934539;1215.514556;1899.751696;2169.725885;1654.966429;1136.338023;2066.81972;2184.845416
00:03:16.400;1074.061437;815.4457042;1118.500472;1551.405677;2724.650866;2478.439767;1947.177682;1576.266742;325.6615075;1767.969109;1137.409089;1996.783472;574.6929078;2636.157894;1663.75803;1102.233144;1214.415499;1881.722851;2185.58535;1654.990544;1127.990249;2055.802259;2171.588887
00:03:16.420;1083.779591;811.3402528;1127.79454;1551.70082;2720.572481;2490.995674;1928.205035;1575.908698;325.8846688;1764.101903;1131.641823;1999.246489;576.0819624;2636.613182;1686.417117;1113.63303;1211.724126;1873.213255;2168.143438;1670.157552;1112.974303;2045.420021;2201.328421
00:03:16.440;1075.561367;811.2822822;1130.88695;1542.036894;2700.322672;2501.532104;1950.914607;1569.438965;324.1367762;1768.464278;1128.059353;1997.810518;579.2207912;2618.185927;1682.237264;1120.281251;1221.621257;1883.844632;2185.511681;1660.795143;1121.389089;2044.934683;2192.548806
00:03:16.460;1077.772102;812.9092219;1127.059771;1542.016082;2706.217806;2495.871891;1913.30079;1565.731151;325.1922541;1762.308499;1129.171957;1995.981911;577.8055817;2634.494721;1660.159431;1090.746767;1214.183344;1885.430197;2183.729176;1664.565531;1125.489958;2057.318598;2177.864174
00:03:16.480;1082.349005;812.2993486;1120.797808;1545.807342;2726.769882;2468.223058;1942.497569;1572.254644;324.7321077;1782.706197;1136.600427;1995.302035;579.3084066;2606.011312;1674.954694;1112.076769;1213.935966;1883.456034;2173.090449;1649.728263;1134.258234;2051.056443;2197.875019
00:03:16.500;1073.643149;814.4056693;1124.379013;1537.479333;2726.238321;2496.097344;1933.790846;1579.084591;321.9602073;1767.064838;1131.852481;1991.385229;580.7521799;2623.656384;1693.817612;1107.834915;1216.150902;1890.186898;2180.572061;1659.645459;1133.035389;2058.346163;2197.885792
00:03:16.520;1070.014497;810.5974385;1132.742859;1549.835178;2723.254389;2481.444035;1931.837706;1555.612848;323.9504198;1756.103266;1141.172932;1991.623989;580.0696274;2616.107435;1676.544997;1116.930442;1217.045345;1885.517203;2169.434952;1663.227849;1127.960766;2058.927004;2177.363467
00:03:16.540;1080.228881;810.0688532;1134.394157;1543.629328;2725.543967;2497.937438;1929.150779;1575.89474;325.6066406;1767.618686;1133.587714;1992.924948;581.1776602;2610.949088;1666.835573;1107.887433;1220.738959;1879.931069;2182.838659;1666.195058;1117.481064;2055.997096;2205.317051
00:03:16.560;1081.414467;806.8709459;1121.462082;1544.20712;2747.156906;2481.890632;1925.78819;1569.945182;322.1435455;1750.407119;1124.536353;1975.517248;581.6838465;2634.919419;1668.726205;1111.992981;1210.313159;1910.057639;2177.880975;1654.597936;1119.132253;2052.851748;2187.253326
00:03:16.580;1073.462942;806.7280388;1130.503782;1544.683688;2722.563438;2499.801501;1928.863726;1567.857829;322.5207273;1762.136417;1144.563245;1994.298404;574.2069184;2637.71222;1670.393801;1102.484167;1216.184607;1908.706592;2168.821138;1665.420898;1139.43817;2052.96534;2204.466983
00:03:16.600;1074.221089;814.6968431;1123.647022;1549.96714;2749.45272;2498.453351;1921.730378;1567.494047;324.0876896;1762.540009;1121.830078;2001.343286;575.3428756;2649.633303;1670.928017;1119.528422;1221.44527;1900.125005;2183.685141;1662.815295;1120.370293;2054.086712;2199.104717
00:03:16.620;1072.007594;810.1567612;1135.370836;1548.380516;2711.322493;2490.106447;1926.540312;1559.651959;322.4054631;1763.711622;1124.827327;1990.215696;575.7350295;2662.084359;1659.225959;1119.169796;1212.530931;1881.552575;2187.998076;1654.740977;1131.925116;2064.756983;2179.58079
00:03:16.640;1081.927425;804.8100747;1136.973048;1559.533518;2729.732091;2477.605564;1936.017808;1553.529981;324.3360968;1745.510344;1127.079535;1993.972975;574.2676482;2666.018336;1667.645873;1109.870072;1227.969786;1909.572571;2155.220334;1663.872695;1128.249722;2039.795743;2209.543008
00:03:16.660;1089.387311;801.4749795;1115.790053;1542.316943;2747.640156;2507.295247;1941.175515;1571.699371;323.632239;1767.064035;1132.263282;2006.93519;578.6356917;2632.455248;1658.590877;1105.60994;1219.101245;1910.098946;2162.443474;1658.127073;1126.350232;2042.332134;2173.166738
00:03:16.680;1084.048159;819.6161125;1124.257616;1557.961848;2717.667721;2495.12125;1932.412398;1571.447838;324.5132652;1754.243927;1144.900061;1993.151281;582.2492017;2616.125628;1682.787309;1111.533795;1215.209035;1885.486094;2180.890241;1664.850973;1132.933778;2062.185581;2181.837477
00:03:16.700;1078.082419;805.7403701;1131.449554;1530.557603;2716.67344;2491.162362;1942.357226;1566.103215;323.6654128;1766.07289;1137.760745;1999.098233;578.6628918;2653.468689;1669.666132;1102.317926;1211.51104;1904.392009;2178.870313;1673.021408;1124.438298;2059.286553;2194.664341
00:03:16.720;1082.337306;806.8377501;1116.381173;1547.157202;2713.778449;2494.027194;1924.222784;1572.786899;319.3054607;1757.443733;1129.579045;1983.074121;581.6235857;2615.685441;1675.677246;1115.063367;1204.76632;1918.97563;2165.309022;1661.972097;1121.056323;2042.583782;2193.43021
00:03:16.740;1072.922532;815.2127692;1137.866096;1531.328734;2719.260741;2479.090467;1943.639176;1573.899892;323.1724722;1760.101942;1130.334469;1997.008716;575.7265994;2626.184546;1675.789059;1112.284185;1222.811818;1887.677014;2189.056451;1647.365712;1123.609508;2057.894642;2182.352402
00:03:16.760;1079.982368;804.8921282;1131.369551;1535.93619;2741.572387;2499.89626;1941.509373;1571.076305;320.0320936;1755.706879;1133.230649;1984.15088;575.7769391;2615.144766;1675.457139;1107.143722;1217.085798;1890.083204;2174.357671;1666.833685;1120.666475;2058.87782;2184.102847
00:03:16.780;1071.09954;812.4729461;1120.64221;1534.068467;2722.957299;2488.150248;1937.344481;1572.10202;323.0941505;1755.387988;1135.952012;2005.343133;578.1930264;2614.481004;1666.365817;1101.879181;1209.839522;1896.822774;2193.211083;1659.141735;1121.919667;2060.492083;2201.837332
00:03:16.800;1077.29441;817.9893885;1135.460798;1533.318734;2755.084363;2493.243254;1933.704337;1572.832987;321.6462109;1764.272656;1129.864736;2010.185915;572.5972592;2616.570924;1681.699414;1101.381512;1215.896815;1894.027229;2173.835432;1656.764868;1137.064067;2065.185636;2190.506676
00:03:16.820;1085.008864;819.6123197;1136.17583;1535.861044;2743.866187;2496.379708;1912.002262;1568.30086;325.9359486;1758.024217;1136.020599;2001.051045;575.2372705;2642.15438;1664.755391;1110.570303;1219.326543;1898.290038;2180.66704;1663.133424;1125.275308;2075.860205;2189.124749
00:03:16.840;1083.461677;808.5030645;1134.591702;1556.402948;2745.456113;2475.669856;1929.763063;1563.772976;321.1362684;1744.551734;1132.163611;1993.614763;580.3380121;2623.329739;1660.408685;1105.960662;1215.387392;1880.387843;2173.85068;1663.856646;1136.792602;2050.588469;2171.898647
00:03:16.860;1082.712817;810.9704203;1134.043282;1535.60999;2740.423283;2473.571966;1933.757563;1565.825601;323.7377002;1760.183078;1134.020896;2007.280266;575.6919205;2622.470743;1663.63813;1108.820412;1211.194837;1892.172707;2175.054984;1658.013504;1134.918747;2043.70837;2198.401818
00:03:16.880;1081.596305;808.5265108;1136.551618;1531.453669;2719.454611;2476.343198;1930.991233;1565.020411;323.3239177;1735.118283;1139.059495;1987.689712;575.8059933;2626.19466;1665.108229;1099.853109;1218.648131;1875.002744;2165.787346;1666.097337;1139.510226;2054.10788;2183.766198
00:03:16.900;1074.529314;810.4336681;1125.22763;1546.504442;2737.01702;2487.492539;1922.99522;1556.306313;323.2304267;1748.906265;1136.148431;1996.540647;573.4334718;2614.166277;1675.011362;1121.414511;1222.1355;1900.556927;2188.515009;1651.730272;1121.273243;2059.457537;2192.403082
00:03:16.920;1080.238128;816.2956276;1131.285524;1544.530122;2748.623473;2492.33389;1923.669161;1569.341783;319.82332;1750.458563;1131.529895;1984.495583;575.9826157;2604.547105;1674.087835;1116.102195;1221.824267;1894.598338;2160.335233;1660.88437;1138.579645;2079.670652;2193.102735
00:03:16.940;1084.850666;804.4217403;1125.362809;1558.35381;2743.93438;2476.447111;1928.23256;1561.87479;322.0883422;1766.003315;1129.757922;1987.203781;581.2357475;2617.707097;1679.803556;1113.514537;1221.187491;1909.548464;2171.91834;1653.315302;1129.573544;2056.180368;2196.448969
00:03:16.960;1080.057199;813.0607622;1136.21633;1541.736824;2722.01929;2478.684747;1926.08912;1571.347888;325.022444;1784.401856;1134.690318;2001.719476;574.7885062;2632.160744;1662.446261;1102.137474;1220.748644;1898.681484;2175.22774;1662.992655;1126.495858;2031.599567;2198.895752
