,ТР,Т воздуха на вх. в ГТУ (фильтр.),Р воздуха за КГГ (фильтр.),Т за СТ (т.1),Т за СТ (т.2),Т за СТ (т.3),Т за СТ (т.4),Т за СТ (т.5),Т за СТ (т.6),Т за СТ (т.7),Т за СТ (т.8),Т за СТ (т.9),Т за СТ (т.10),Т за СТ (т.11),Т за СТ (т.12),Т за ГГ (т.1),Т за ГГ (т.2),Т за ГГ на запуске (т.1),Т за ГГ на запуске (т.2),Т в. на входе К ГГ,Т ТГ перед ДГ,Т м. на сливе ШП,Т м. на сливе РП,Т м. на входе Д,Т м. на выходе из СТ,Р м. на входе ,Р суфлирования,Р ТГ перед ДГ,Т в ЩА,Вибр.Д в зоне ПП,Вибр. Д в зоне ЗП,Положение ДГ,Осевая сила (расч.),Обороты КВД 1,Обороты СТ 1,Обороты КВД 2,Обороты СТ 2,Положение ВНА,Т газа за ГГ (ср.),Т газа за СТ (ср.),Т газа за СТ (ср.).1,Anomaly_Class
11304,02:43:16.264,"11,42465","0,9801175","406,003","410,9642","408,4592","408,9045","403,0015","412,2061","404,002","413,2066","415,908","409,6681","414,1994","406,5033","548,1892","556,9","530,5","540,1409","11,25576","29,58678","63,59698","73,099","22,13439","34,16937","422,7516","9,560186","3053,393","18,36205","2,727733","3,296004","29,43715","0,2971886","9765,678","3352,5","9765,343","3352,601","-25,36959","556,9","409,4164",,1
11305,02:43:16.285,"11,42465","0,9800864","406,003","410,9705","408,4592","408,9045","403,0515","412,2061","404,002","413,2066","415,908","409,6678","414,1994","406,5033","548,1892","556,9","530,5","540,1409","11,29608","29,58802","63,59573","73,10394","22,13416","34,16827","422,7588","9,564731","3053,393","18,36206","2,728036","3,294893","29,45641","0,2971964","9765,536","3352,542","9765,603","3352,537","-25,36895","556,9","409,417",,1
11306,02:43:16.304,"11,42465","0,9800611","406,003","410,9737","408,4592","408,9045","403,0765","412,2061","404,002","413,2066","415,908","409,6678","414,1994","406,5033","548,1892","556,9","530,5","540,1409","11,31624","29,58863","63,59511","73,10641","22,13405","34,16772","422,7624","9,567003","3053,393","18,36206","2,728188","3,294338","29,45641","0,2972043","9765,536","3352,542","9765,603","3352,537","-25,36864","556,9","409,4186",,1
11307,02:43:16.323,"11,42465","0,9800292","406,003","410,9753","408,4592","408,9045","403,0891","412,2061","404,002","413,2066","415,908","409,6677","414,1994","406,5033","548,1892","556,9","530,5","540,1409","11,32632","29,59126","63,5948","73,11691","22,13399","34,16745","422,7642","9,569684","3053,269","18,36206","2,728264","3,289426","29,45641","0,2972133","9764,992","3352,466","9765,318","3352,448","-25,36848","556,9","409,4204",,1
11308,02:43:16.342,"11,42465","0,9800229","406,003","410,9761","408,4592","408,9045","403,0953","412,2061","404,002","413,2066","415,908","409,6677","414,2498","406,5033","548,1892","556,7","530,5","539,99","11,33137","29,59257","63,59928","73,12216","22,1386","34,16731","422,7559","9,571024","3053,516","18,36207","2,731392","3,29006","29,4487","0,297214","9764,992","3352,466","9765,366","3352,432","-25,3684","556,9","409,4221",,1
11309,02:43:16.362,"11,42465","0,9800293","406,003","410,9764","408,4592","408,9045","403,0984","412,2061","404,002","413,2066","415,908","409,6677","414,2749","406,5033","548,1892","556,6","530,5","539,9146","11,33389","29,59323","63,60152","73,12016","22,13627","34,16262","422,7517","9,576328","3053,516","18,36207","2,729866","3,290376","29,45641","0,2972158","9765,252","3352,313","9765,318","3352,458","-25,36836","556,8751","409,4245",,1
11310,02:43:16.383,"11,42465","0,9800326","406,003","410,9766","408,4592","408,9045","403,1","412,2061","404,002","413,2066","415,908","409,6677","414,2875","406,5033","548,1892","556,55","530,5","539,8768","11,33515","29,59356","63,598","73,12842","22,1351","34,1649","422,7774","9,580526","3053,146","18,36207","2,729103","3,28899","29,45641","0,2972174","9765,087","3352,313","9765,318","3352,458","-25,36834","556,8251","409,4269",,1
11311,02:43:16.404,"11,42465","0,9800342","406,003","410,9767","408,4592","408,9045","403,1008","412,2061","404,002","413,2066","415,908","409,6677","414,2938","406,5033","548,1892","556,525","530,5","539,8579","11,33578","29,59372","63,59624","73,13255","22,13916","34,16604","422,781","9,582624","3053,146","18,36207","2,731812","3,291387","29,46026","0,2972233","9765,536","3352,215","9765,39","3352,232","-25,36833","556,7563","409,429",,1
11312,02:43:16.425,"11,42465","0,9800447","406,003","410,9768","408,5096","408,9045","403,1012","412,2061","404,002","413,2066","415,908","409,6677","414,297","406,5033","548,1892","556,5125","530,5","539,8485","11,33609","29,5938","63,59536","73,13461","22,13655","34,17123","422,7828","9,585218","3053,516","18,36207","2,730076","3,292585","29,45256","0,2972226","9765,087","3352,097","9765,271","3352,169","-25,38247","556,675","409,4308",,1
11313,02:43:16.443,"11,42465","0,9800499","406,003","410,9768","408,5347","408,9045","403,1014","412,2061","404,002","413,2066","415,908","409,6677","414,2985","406,6033","548,1892","556,5062","530,5","539,8438","11,33625","29,59385","63,60419","73,14027","22,13524","34,17846","422,7929","9,58806","3053,516","18,36207","2,729208","3,294729","29,45256","0,2972203","9765,039","3352,018","9765,225","3352,077","-25,38953","556,611","409,4332",,1
11314,02:43:16.464,"11,42465","0,9800525","406,003","410,9768","408,5473","408,9045","403,1015","412,2061","404,002","413,2066","415,908","409,6677","414,2993","406,6533","548,1892","556,5031","530,5","539,8414","11,33633","29,5985","63,59934","73,14311","22,13459","34,18208","422,798","9,589481","3053,516","18,36207","2,731864","3,295801","29,4487","0,2972231","9765,205","3351,968","9765,744","3351,918","-25,39307","556,5672","409,4377",,1
11315,02:43:16.484,"11,42465","0,9800538","406,003","410,9768","408,5536","408,9045","403,1015","412,2061","404,002","413,2066","415,908","409,6677","414,2997","406,6783","548,1892","556,5016","530,5","539,8402","11,33637","29,59619","63,59691","73,14916","22,13426","34,17925","422,8006","9,594828","3053,393","18,36207","2,730102","3,296337","29,45256","0,2972216","9765,37","3351,822","9765,603","3351,82","-25,39484","556,5394","409,4423",,1
11316,02:43:16.505,"11,42465","0,9800545","406,003","410,9768","408,5568","408,9045","403,1015","412,2061","404,002","413,2066","415,908","409,6677","414,2999","406,6909","548,1892","556,5008","530,5","539,8396","11,33639","29,59504","63,5957","73,14755","22,1341","34,1871","422,8204","9,5975","3053,516","18,36207","2,729221","3,290425","29,45256","0,2972195","9765,654","3351,647","9764,728","3351,728","-25,39572","556,5226","409,4465",,1
11317,02:43:16.523,"11,42465","0,9800645","406,003","410,9768","408,5583","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3","406,6971","548,1892","556,5004","530,5","539,8394","11,3364","29,59446","63,59509","73,14674","22,13402","34,19102","422,8303","9,598837","3053,516","18,36207","2,728781","3,287469","29,45256","0,2972162","9765,654","3351,647","9764,728","3351,728","-25,39616","556,5128","409,4499",,1
11318,02:43:16.543,"11,42465","0,9800792","406,003","410,9768","408,5591","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3","406,7002","548,2898","556,5002","530,5","539,8392","11,3364","29,59881","63,59479","73,14635","22,13398","34,19298","422,8352","9,599504","3053,516","18,36207","2,72856","3,287537","29,4487","0,2972121","9765,607","3351,504","9765,579","3351,534","-25,39638","556,5071","409,4527",,1
11319,02:43:16.562,"11,42465","0,9800961","406,053","410,9768","408,5595","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7018","548,3401","556,5001","530,7","539,8391","11,3364","29,60329","63,59464","73,15541","22,13396","34,18933","422,8284","9,599838","3053,393","18,36207","2,72845","3,28757","29,4487","0,297212","9765,607","3351,504","9765,744","3351,328","-25,39649","556,5039","409,4548",,1
11320,02:43:16.582,"11,42465","0,980095","406,0781","410,9768","408,5597","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7026","548,3652","556,5001","530,8","539,8391","11,32488","29,60554","63,60384","73,15531","22,13858","34,18288","422,8158","9,601551","3053,516","18,36207","2,731485","3,286042","29,47182","0,2972144","9765,56","3351,051","9764,846","3351,243","-25,39655","556,5021","409,4575",,1
11321,02:43:16.603,"11,42465","0,9800847","406,0906","410,9768","408,5598","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7029","548,3778","556,5","530,85","539,8391","11,31912","29,60434","63,59916","73,15526","22,13626","34,17966","422,8094","9,602407","3053,516","18,36207","2,725278","3,288368","29,45641","0,2972183","9764,685","3350,937","9764,846","3351,243","-25,37957","556,5011","409,4601",,1
11322,02:43:16.624,"11,42465","0,9800699","406,0968","410,9768","408,5599","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7031","548,384","556,5","530,875","539,8391","11,31624","29,60375","63,59682","73,15524","22,1351","34,18267","422,8248","9,605925","3053,393","18,36207","2,722174","3,28953","29,46411","0,2972183","9765,039","3350,86","9765,105","3350,802","-25,37108","556,5006","409,4623",,1
11323,02:43:16.644,"11,42465","0,9800529","406,0999","410,9768","408,5599","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7032","548,3872","556,5","530,8875","539,8391","11,3148","29,60345","63,60493","73,15059","22,13915","34,18418","422,8325","9,607683","3053,269","18,36207","2,722167","3,288567","29,44485","0,2972189","9765,726","3350,708","9764,869","3350,713","-25,36684","556,5004","409,4641",,1
11324,02:43:16.665,"11,42465","0,9800444","406,1015","410,9768","408,5599","408,9045","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3888","556,5","530,8938","539,8391","11,31408","29,60793","63,60898","73,14827","22,14118","34,18494","422,8364","9,610107","3053,269","18,36207","2,723709","3,286541","29,45641","0,2972194","9764,661","3350,54","9765,295","3350,631","-25,36471","556,5002","409,4655",,1
11325,02:43:16.683,"11,42465","0,9800498","406,1023","410,9768","408,5599","408,8544","403,1016","412,2061","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3895","556,5","530,8969","539,8391","11,31372","29,61249","63,61101","73,15174","22,1422","34,18069","422,829","9,609776","3053,393","18,34052","2,724479","3,285527","29,45641","0,2972183","9764,897","3350,448","9765,39","3350,507","-25,36365","556,5001","409,4666",,1
11326,02:43:16.703,"11,42465","0,9800621","406,1027","410,9768","408,5599","408,8294","403,1016","412,2561","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3899","556,5","530,8984","539,8391","11,31354","29,61477","63,61202","73,14884","22,1427","34,17856","422,8346","9,60961","3053,393","18,32974","2,724865","3,28193","29,4487","0,2972156","9765,347","3350,451","9764,987","3350,504","-25,36312","556,5001","409,4664",,1
11327,02:43:16.724,"11,42465","0,9800779","406,1028","410,9768","408,5599","408,8169","403,1016","412,2811","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3901","556,5","530,8992","539,8391","11,31345","29,61591","63,61253","73,14739","22,14296","34,1775","422,8374","9,609526","3053,393","18,32435","2,725058","3,280132","29,4487","0,2972118","9765,347","3350,451","9764,987","3350,504","-25,36286","556,5","409,4667",,1
11328,02:43:16.742,"11,42465","0,9800955","406,103","410,9768","408,5599","408,8107","403,1016","412,2936","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,8997","539,8391","11,31341","29,61416","63,60814","73,15131","22,13845","34,18622","422,8481","9,609484","3053,393","18,32166","2,725154","3,279233","29,44485","0,2972071","9765,418","3350,474","9764,917","3350,612","-25,36272","556,5","409,4673",,1
11329,02:43:16.762,"11,42465","0,9800947","406,103","410,9768","408,5599","408,8076","403,1016","412,2999","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,8998","539,8391","11,31339","29,61329","63,60595","73,15326","22,13619","34,19058","422,8534","9,609463","3053,393","18,32031","2,725202","3,278783","29,44485","0,2972096","9765,418","3350,474","9764,917","3350,612","-25,36266","556,5","409,4678",,1
11330,02:43:16.782,"11,42465","0,9800846","406,103","410,9768","408,5599","408,806","403,1016","412,303","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,8999","539,8391","11,31338","29,61285","63,61413","73,15424","22,13043","34,19276","422,8468","9,609453","3053,269","18,31964","2,729861","3,277014","29,45256","0,2972147","9764,496","3350,765","9765,437","3350,764","-25,36263","556,5","409,4683",,1
11331,02:43:16.802,"11,42465","0,9800699","406,103","410,9768","408,5599","408,8052","403,1016","412,3046","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,8391","11,31337","29,61495","63,61822","73,15472","22,13218","34,19386","422,8435","9,609447","3053,269","18,3193","2,730645","3,276129","29,45256","0,2972254","9765,134","3350,86","9765,437","3350,764","-25,37944","556,5","409,4687",,1
11332,02:43:16.822,"11,42465","0,9800432","406,103","411,0272","408,5599","408,8048","403,1016","412,3054","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,8391","11,31337","29,62063","63,61562","73,16423","22,13306","34,19902","422,8419","9,610991","3053,269","18,31913","2,731038","3,280321","29,45256","0,297233","9765,205","3350,956","9765,105","3351,087","-25,38785","556,5","409,469",,1
11333,02:43:16.842,"11,42465","0,9800203","406,103","411,0524","408,5599","408,8046","403,1016","412,3058","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,8391","11,31337","29,62347","63,60969","73,17362","22,11958","34,20161","422,8318","9,611761","3053,393","18,31905","2,731234","3,285507","29,44485","0,2972394","9765,039","3351,063","9765,603","3351,119","-25,39206","556,5","409,4702",,1
11334,02:43:16.862,"11,42465","0,9799991","406,103","411,0649","408,5599","408,8045","403,1016","412,306","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,8391","11,31336","29,62258","63,60673","73,17831","22,11285","34,19827","422,8267","9,612146","3053,393","18,31901","2,729787","3,2881","29,45256","0,2972454","9764,921","3351,209","9765,012","3351,195","-25,39416","556,5","409,4717",,1
11335,02:43:16.882,"11,42465","0,9799789","406,103","411,0712","408,5599","408,8044","403,2016","412,3061","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,8391","11,33641","29,62444","63,60988","73,1853","22,10948","34,19198","422,8242","9,610794","3053,269","18,31899","2,729064","3,287852","29,45641","0,2972512","9765,395","3351,19","9764,586","3351,262","-25,39521","556,5","409,4731",,1
11336,02:43:16.902,"11,42465","0,9799784","406,103","411,0744","408,5599","408,8044","403,2516","412,3061","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,8391","11,34793","29,62538","63,61146","73,19342","22,10316","34,18884","422,8137","9,610119","3053,393","18,31898","2,728702","3,287728","29,45641","0,2972541","9764,945","3351,165","9765,484","3351,278","-25,39574","556,5","409,4764",,1
11337,02:43:16.922,"11,42465","0,9799878","406,103","411,076","408,5599","408,8044","403,2766","412,3061","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,7888","11,35369","29,62353","63,61224","73,19748","22,09999","34,19651","422,8084","9,606691","3053,393","18,31897","2,731611","3,287666","29,44485","0,297254","9764,614","3351,149","9765,649","3351,186","-25,396","556,5","409,4799",,1
11338,02:43:16.942,"11,42465","0,9800022","406,103","411,0768","408,5599","408,8044","403,2891","412,3062","404,002","413,2066","415,908","409,6677","414,3001","406,7033","548,3903","556,5","530,9","539,7635","11,35657","29,6226","63,61264","73,19951","22,09842","34,20036","422,8057","9,604977","3053,393","18,31897","2,733065","3,287635","29,44485","0,2972518","9764,614","3351,149","9765,649","3351,186","-25,39613","556,5","409,4832",,1
11339,02:43:16.962,"11,42465","0,980019","406,103","411,0771","408,5599","408,8044","403,2954","412,3062","404,002","413,3066","415,908","409,6677","414,3001","406,7033","548,3903","556,4","530,9","539,751","11,35801","29,62446","63,62675","73,20053","22,09763","34,20227","422,7859","9,60412","3053,393","18,31897","2,733792","3,281439","29,45256","0,2972481","9765,347","3351,019","9765,177","3351,055","-25,3962","556,5","409,4858",,1
11340,02:43:16.982,"11,42465","0,9800371","406,103","411,0773","408,5599","408,8044","403,2985","412,3062","404,002","413,3567","415,908","409,6677","414,3001","406,7033","548,3903","556,35","530,9","539,7447","11,35873","29,62539","63,6338","73,20103","22,09723","34,20323","422,7759","9,603691","3053,393","18,31897","2,734156","3,278342","29,45256","0,2972482","9765,347","3351,019","9765,177","3351,055","-25,39792","556,4875","409,4901",,1
11341,02:43:17.002,"11,42465","0,9800558","406,103","411,0775","408,5599","408,8044","403,3001","412,3062","404,002","413,3817","415,908","409,6677","414,3001","406,7033","548,3903","556,325","530,9","539,7416","11,35909","29,62353","63,63733","73,20129","22,09239","34,20371","422,771","9,603477","3053,393","18,34052","2,734338","3,276793","29,4487","0,2972478","9764,969","3350,787","9764,94","3350,805","-25,39878","556,4625","409,4944",,1
11342,02:43:17.022,"11,42465","0,9800748","406,103","411,0775","408,5599","408,8044","403,3008","412,3062","404,002","413,3942","415,908","409,6677","414,3001","406,7033","548,3903","556,3125","530,9","539,74","11,35927","29,62724","63,64373","73,21069","22,08998","34,20858","422,7778","9,600281","3053,516","18,35129","2,734429","3,280653","29,4487","0,2972412","9765,11","3350,73","9764,94","3350,805","-25,39921","556,4281","409,4981",,1
11343,02:43:17.042,"11,42465","0,9800746","406,103","411,0775","408,5599","408,8044","403,3012","412,3062","404,002","413,4005","415,908","409,6677","414,3001","406,7033","548,3903","556,3063","530,9","539,7392","11,35936","29,62909","63,65621","73,21538","22,08877","34,21101","422,7719","9,598682","3053,516","18,35668","2,734474","3,281039","29,45256","0,2972361","9765,276","3350,61","9765,318","3350,646","-25,39942","556,3875","409,5013",,1
11344,02:43:17.062,"11,42465","0,9800553","406,103","411,0775","408,5599","408,8044","403,3015","412,3062","404,002","413,4036","415,908","409,6677","414,3001","406,7033","548,3903","556,3031","530,9","539,7388","11,3594","29,63002","63,66245","73,21773","22,07889","34,21686","422,769","9,596338","3053,516","18,35938","2,734497","3,281231","29,4487","0,2972309","9764,851","3350,493","9765,13","3350,589","-25,39953","556,3555","409,5037",,1
11345,02:43:17.082,"11,42465","0,9800456","406,103","411,0775","408,5599","408,8044","403,3015","412,3062","404,002","413,4052","415,908","409,6677","414,3001","406,7033","548,3903","556,3015","530,9","539,7386","11,35942","29,62817","63,6702","73,22354","22,07395","34,21978","422,7675","9,59671","3053,269","18,36072","2,734509","3,278238","29,45256","0,297227","9765,323","3350,455","9765,059","3350,466","-25,39958","556,3336","409,5057",,1
11346,02:43:17.102,"11,42465","0,9800407","406,103","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4059","415,908","409,6677","414,3001","406,7033","548,3903","556,3008","530,9","539,7385","11,35944","29,62724","63,68336","73,22644","22,07611","34,22124","422,7668","9,596897","3053,393","18,36139","2,731424","3,278286","29,4487","0,2972243","9764,969","3350,394","9765,035","3350,345","-25,39961","556,3197","409,5072",,1
11347,02:43:17.122,"11,42465","0,980048","406,103","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4063","415,908","409,6677","414,3001","406,7033","548,2394","556,3004","530,9","539,7385","11,35944","29,62678","63,68993","73,22789","22,07256","34,2266","422,7664","9,592356","3053,393","18,36173","2,729882","3,27831","29,45256","0,2972212","9764,709","3350,268","9764,822","3350,32","-25,39962","556,3113","409,5083",,1
11348,02:43:17.142,"11,42465","0,9800516","406,1531","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4065","415,908","409,6677","414,3001","406,7033","548,1639","556,3002","531,05","539,7384","11,35944","29,62654","63,69322","73,24252","22,07079","34,22465","422,7662","9,588539","3053,393","18,3619","2,729111","3,275232","29,44485","0,2972187","9764,897","3350,125","9765,105","3350,203","-25,39104","556,3064","409,5091",,1
11349,02:43:17.162,"11,42465","0,9800341","406,1781","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4066","415,908","409,6677","414,3001","406,7033","548,1262","556,3","531,125","539,7384","11,35945","29,62875","63,70414","73,24983","22,07454","34,22368","422,7661","9,586632","3053,393","18,36198","2,730271","3,272148","29,45256","0,2972247","9764,897","3350,125","9765,225","3350,076","-25,38675","556,3036","409,5108",,1
11350,02:43:17.182,"11,42465","0,980006","406,1906","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4067","415,908","409,6677","414,3001","406,7033","548,1074","556,3","531,1625","539,7384","11,35945","29,62984","63,7096","73,25349","22,07641","34,22319","422,7661","9,585678","3053,393","18,36203","2,73085","3,270606","29,45256","0,2972295","9764,897","3350,125","9765,225","3350,076","-25,38461","556,3019","409,5126",,1
11351,02:43:17.202,"11,42465","0,9799824","406,1968","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4067","415,8079","409,6677","414,3001","406,7033","548,0979","556,3","531,1813","539,7384","11,35945","29,63271","63,71233","73,25069","22,07735","34,21832","422,7661","9,582111","3053,516","18,36205","2,72805","3,269835","29,45641","0,2972343","9765,158","3349,9","9764,775","3349,968","-25,38353","556,301","409,5142",,1
11352,02:43:17.222,"11,42465","0,9799705","406,2","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4067","415,7579","409,6677","414,3001","406,7033","548,0932","556,3","531,1907","539,7384","11,32488","29,63414","63,71834","73,24928","22,07782","34,22514","422,7661","9,577238","3053,393","18,36206","2,72665","3,270995","29,44485","0,2972379","9765,039","3349,821","9764,775","3349,968","-25,383","556,3005","409,5135",,1
11353,02:43:17.242,"11,42465","0,9799646","406,2015","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4067","415,7328","409,6677","414,3001","406,7033","548,0908","556,3","531,1953","539,7384","11,3076","29,63486","63,72134","73,24858","22,07341","34,22855","422,7661","9,574801","3053,393","18,36206","2,727495","3,274664","29,44485","0,2972355","9764,448","3349,786","9764,987","3349,822","-25,38273","556,3003","409,5119",,1
11354,02:43:17.262,"11,42465","0,9799616","406,2023","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4067","415,7203","409,6677","414,3001","406,7033","548,0897","556,3","531,1976","539,7384","11,29896","29,6329","63,72284","73,25286","22,07585","34,23025","422,7475","9,575128","3053,393","18,36206","2,731008","3,276499","29,44485","0,297237","9765,134","3349,776","9764,704","3349,734","-25,3826","556,3002","409,5103",,1
11355,02:43:17.282,"11,42465","0,9799601","406,2027","411,0775","408,5599","408,8044","403,3016","412,3062","404,002","413,4067","415,7141","409,6677","414,3001","406,7033","548,0891","556,3","531,1989","539,7384","11,29464","29,63192","63,72823","73,25964","22,07706","34,2311","422,7197","9,569111","3053,269","18,36207","2,732764","3,275872","29,4487","0,2972391","9764,851","3349,656","9765,13","3349,74","-25,38253","556,3001","409,5088",,1
11356,02:43:17.302,"11,42465","0,9799594","406,2029","411,0775","408,5599","408,8044","403,3016","412,3562","404,002","413,4067","415,711","409,6677","414,3001","406,7033","548,0888","556,3","531,1995","539,7384","11,29248","29,63144","63,73092","73,26302","22,07767","34,23153","422,7058","9,566103","3053,269","18,36207","2,732097","3,277103","29,45641","0,2972408","9764,779","3349,539","9765,343","3349,642","-25,3825","556,3","409,5075",,1
11357,02:43:17.322,"11,42465","0,979959","406,203","411,0775","408,5599","408,8044","403,3016","412,3812","404,002","413,4067","415,7094","409,718","414,3001","406,7033","548,0886","556,3","531,1997","539,7384","11,2914","29,62887","63,73227","73,26935","22,07334","34,22712","422,7174","9,561509","3053,269","18,38362","2,733308","3,277719","29,44485","0,297242","9765,205","3349,529","9764,799","3349,537","-25,39241","556,3","409,5076",,1
11358,02:43:17.342,"11,42465","0,9799492","406,2031","411,0775","408,5599","408,8044","403,3016","412,3937","404,002","413,4067","415,7086","409,7432","414,3001","406,7033","548,0886","556,3","531,1998","539,7384","11,29086","29,62759","63,74221","73,27715","22,07117","34,22954","422,7047","9,557667","3053,269","18,3944","2,733914","3,276481","29,45256","0,2972442","9765,063","3349,548","9765,082","3349,534","-25,39737","556,3","409,5092",,1
11359,02:43:17.362,"11,3746","0,9799346","406,2031","411,0775","408,5599","408,8044","403,3016","412,3999","404,002","413,4067","415,7083","409,7558","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29059","29,62927","63,75646","73,28104","22,07009","34,23075","422,6983","9,555746","3053,269","18,39978","2,738852","3,274318","29,45256","0,2972476","9764,425","3349,567","9765,012","3349,67","-25,39985","556,3","409,5111",,1
11360,02:43:17.382,"11,3746","0,9799273","406,2031","411,0775","408,5599","408,8044","403,3016","412,4031","404,002","413,4067","415,7081","409,7621","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29046","29,63242","63,76359","73,28299","22,06955","34,23135","422,6951","9,551696","3053,393","18,40248","2,741321","3,273236","29,4487","0,2972504","9764,425","3349,567","9765,012","3349,67","-25,40109","556,3","409,513",,1
11361,02:43:17.402,"11,3746","0,9799333","406,2031","411,0775","408,5599","408,8044","403,3016","412,4046","404,002","413,4067","415,7079","409,7652","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29039","29,634","63,76715","73,28397","22,06928","34,23166","422,6935","9,549671","3053,393","18,40382","2,742555","3,272695","29,4487","0,2972509","9764,425","3349,567","9765,012","3349,67","-25,40171","556,3","409,5146",,1
11362,02:43:17.422,"11,3746","0,9799556","406,2031","411,0272","408,5599","408,8044","403,3016","412,4054","404,002","413,4067","415,7079","409,7668","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29036","29,63479","63,76893","73,28909","22,06451","34,2318","422,6927","9,542479","3053,393","18,4045","2,741627","3,272425","29,441","0,2972478","9764,401","3350,042","9765,225","3350,044","-25,40202","556,3","409,5158",,1
11363,02:43:17.442,"11,3746","0,9799861","406,2031","411,002","408,5599","408,8044","403,2516","412,4058","404,002","413,4067","415,7079","409,7676","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29034","29,63287","63,76982","73,29164","22,06676","34,23188","422,6923","9,538882","3053,393","18,40483","2,738073","3,273834","29,44485","0,2972464","9765,063","3350,131","9764,681","3350,241","-25,40217","556,3","409,5158",,1
11364,02:43:17.462,"11,3746","0,9800013","406,2031","410,9894","408,5599","408,8044","403,2266","412,406","404,002","413,4067","415,7079","409,768","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29033","29,6319","63,77027","73,30682","22,06788","34,23192","422,6736","9,533995","3053,393","18,405","2,736297","3,274539","29,4487","0,2972363","9765,016","3350,223","9764,917","3350,38","-25,40225","556,3","409,5142",,1
11365,02:43:17.482,"11,3746","0,9799993","406,2031","410,9832","408,5599","408,8044","403,2141","412,4061","404,002","413,4067","415,7079","409,7682","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29033","29,63142","63,7844","73,30515","22,06381","34,23656","422,6642","9,53155","3053,393","18,40509","2,735408","3,276436","29,4487","0,2972279","9764,803","3350,432","9764,846","3350,469","-25,40229","556,3","409,5123",,1
11366,02:43:17.502,"11,3746","0,9799886","406,2031","410,98","408,5599","408,8044","403,2079","412,4061","404,002","413,4067","415,7079","409,7683","414,3001","406,7033","548,0885","556,3","531,2","539,7384","11,29033","29,6335","63,79147","73,30431","22,06641","34,23889","422,6595","9,528784","3053,393","18,40513","2,733419","3,27893","29,44485","0,2972284","9764,827","3350,616","9764,987","3350,631","-25,38059","556,3","409,5104",,1
11367,02:43:17.522,"11,3746","0,9799736","406,2031","410,9784","408,5599","408,8044","403,2047","412,4062","404,002","413,4067","415,7079","409,7683","414,3505","406,7033","548,0885","556,3","531,2","539,336","11,31337","29,63454","63,79501","73,30853","22,06771","34,23542","422,6572","9,52431","3053,146","18,40515","2,732425","3,280177","29,44485","0,2972323","9764,59","3350,721","9765,059","3350,739","-25,36974","556,3","409,5089",,1
